Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,16:37:43.135515,16:37:54.100954,-1,-1.0
1,16:37:43.135515,16:37:54.179941,-1,-1.0
1,16:37:43.135515,16:37:54.261427,-1,-1.0
1,16:37:43.135515,16:37:54.347010,-1,-1.0
1,16:37:43.135515,16:37:54.426443,-1,-1.0
1,16:37:43.135515,16:37:54.504629,-1,-1.0
1,16:37:43.135515,16:37:54.592024,-1,-1.0
1,16:37:43.135515,16:37:54.670326,-1,-1.0
1,16:37:43.135515,16:37:54.745378,-1,-1.0
1,16:37:43.135515,16:37:54.827014,-1,-1.0
1,16:37:43.135515,16:37:54.908366,-1,-1.0
1,16:37:43.135515,16:37:54.994239,-1,-1.0
1,16:37:43.135515,16:37:55.068565,-1,-1.0
1,16:37:43.135515,16:37:55.146147,-1,-1.0
1,16:37:43.135515,16:37:55.225629,-1,-1.0
1,16:37:43.135515,16:37:55.302895,-1,-1.0
1,16:37:43.135515,16:37:55.386931,-1,-1.0
1,16:37:43.135515,16:37:55.458936,-1,-1.0
1,16:37:43.135515,16:37:55.537215,-1,-1.0
1,16:37:43.135515,16:37:55.621038,-1,-1.0
1,16:37:43.135515,16:37:55.705110,-1,-1.0
1,16:37:43.135515,16:37:55.787503,1,-1.0
1,16:37:43.135515,16:37:55.875378,1,-1.0
1,16:37:43.135515,16:37:57.234730,1,-1.0
1,16:37:43.135515,16:37:57.312853,1,-1.0
1,16:37:43.135515,16:37:57.394462,1,-1.0
1,16:37:43.135515,16:37:57.485491,1,-1.0
1,16:37:43.135515,16:37:57.555819,1,-1.0
1,16:37:43.135515,16:37:57.640007,1,-1.0
1,16:37:43.135515,16:37:57.719323,1,-1.0
1,16:37:43.135515,16:37:57.808148,1,-1.0
1,16:37:43.135515,16:37:57.871332,1,-1.0
1,16:37:43.135515,16:37:57.952784,1,-1.0
1,16:37:43.135515,16:37:58.028789,1,-1.0
1,16:37:43.135515,16:37:58.104462,1,-1.0
1,16:37:43.135515,16:38:03.545084,1,-1.0
1,16:37:43.135515,16:38:03.628943,1,-1.0
1,16:37:43.135515,16:38:03.710603,1,-1.0
1,16:37:43.135515,16:38:03.797381,1,-1.0
1,16:37:43.135515,16:38:03.887379,1,-1.0
1,16:37:43.135515,16:38:03.987217,1,-1.0
1,16:37:43.135515,16:38:04.072798,1,-1.0
1,16:37:43.135515,16:38:04.148951,1,-1.0
1,16:37:43.135515,16:38:04.224065,1,-1.0
1,16:37:43.135515,16:38:04.306994,1,-1.0
1,16:37:43.135515,16:38:04.391283,1,-1.0
1,16:37:43.135515,16:38:04.471963,1,-1.0
1,16:37:43.135515,16:38:04.555100,1,-1.0
1,16:37:43.135515,16:38:04.636589,1,-1.0
1,16:37:43.135515,16:38:04.716537,1,-1.0
1,16:37:43.135515,16:38:04.789410,1,-1.0
1,16:37:43.135515,16:38:04.863887,1,-1.0
1,16:37:43.135515,16:38:04.944127,1,-1.0
1,16:37:43.135515,16:38:05.024699,1,-1.0
1,16:37:43.135515,16:38:05.109321,1,-1.0
1,16:37:43.135515,16:38:05.191620,1,-1.0
1,16:37:43.135515,16:38:05.285751,-1,-1.0
1,16:37:43.135515,16:38:05.352510,-1,-1.0
1,16:37:43.135515,16:38:14.020925,1,-1.0
1,16:37:43.135515,16:38:14.100345,-1,-1.0
1,16:37:43.135515,16:38:14.185154,-1,-1.0
1,16:37:43.135515,16:38:14.264071,-1,-1.0
1,16:37:43.135515,16:38:14.346649,-1,-1.0
1,16:37:43.135515,16:38:14.424266,-1,-1.0
1,16:37:43.135515,16:38:14.497917,1,-1.0
1,16:37:43.135515,16:38:14.571059,1,-1.0
1,16:37:43.135515,16:38:14.646613,1,-1.0
1,16:37:43.135515,16:38:14.729824,1,-1.0
1,16:37:43.135515,16:38:14.807783,1,-1.0
1,16:37:43.135515,16:38:14.889051,1,-1.0
1,16:37:43.135515,16:38:14.967948,1,-1.0
1,16:37:43.135515,16:38:15.048401,1,-1.0
1,16:37:43.135515,16:38:15.130969,1,-1.0
1,16:37:43.135515,16:38:15.211197,1,-1.0
1,16:37:43.135515,16:38:15.291223,1,-1.0
1,16:37:43.135515,16:38:15.369493,1,-1.0
1,16:37:43.135515,16:38:15.457636,1,-1.0
1,16:37:43.135515,16:38:15.548976,1,-1.0
1,16:37:43.135515,16:38:15.628971,1,-1.0
2,16:38:15.665315,16:38:15.737669,1,-1.0
