Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,14:59:00.136649,14:59:02.389718,-1,1.0
1,14:59:00.136649,14:59:03.047026,-1,1.0
2,14:59:03.411946,14:59:05.310782,1,1.0
2,14:59:03.411946,14:59:05.787545,-1,1.0
2,14:59:03.411946,14:59:06.339413,-1,1.0
3,14:59:06.370460,14:59:08.580636,-1,1.0
3,14:59:06.370460,14:59:09.197148,-1,1.0
