Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,19:22:28.239117,19:23:34.927063,-1,-1.0
1,19:22:28.239117,19:23:35.356405,-1,-1.0
1,19:22:28.239117,19:23:35.437610,-1,-1.0
1,19:22:28.239117,19:23:35.887138,-1,-1.0
1,19:22:28.239117,19:23:35.975436,-1,-1.0
1,19:22:28.239117,19:23:36.057768,-1,-1.0
1,19:22:28.239117,19:23:36.133160,-1,-1.0
1,19:22:28.239117,19:23:36.225023,-1,-1.0
1,19:22:28.239117,19:23:36.310075,-1,-1.0
1,19:22:28.239117,19:23:36.387155,-1,-1.0
1,19:22:28.239117,19:23:38.269441,-1,-1.0
1,19:22:28.239117,19:23:38.354557,-1,-1.0
1,19:22:28.239117,19:23:38.446002,-1,-1.0
1,19:22:28.239117,19:23:38.546852,-1,-1.0
1,19:22:28.239117,19:23:38.626222,-1,-1.0
1,19:22:28.239117,19:23:38.699270,-1,-1.0
1,19:22:28.239117,19:23:38.777833,-1,-1.0
1,19:22:28.239117,19:23:40.508652,-1,-1.0
1,19:22:28.239117,19:23:40.651771,1,-1.0
1,19:22:28.239117,19:23:40.729594,1,-1.0
1,19:22:28.239117,19:23:40.815237,1,-1.0
1,19:22:28.239117,19:23:40.895172,1,-1.0
1,19:22:28.239117,19:23:40.984906,1,-1.0
1,19:22:28.239117,19:23:41.073813,-1,-1.0
1,19:22:28.239117,19:23:47.317033,-1,-1.0
1,19:22:28.239117,19:23:47.393203,-1,-1.0
1,19:22:28.239117,19:23:47.478039,-1,-1.0
1,19:22:28.239117,19:23:47.559899,-1,-1.0
1,19:22:28.239117,19:23:47.639469,-1,-1.0
1,19:22:28.239117,19:23:47.720794,-1,-1.0
1,19:22:28.239117,19:23:47.801509,1,-1.0
1,19:22:28.239117,19:23:52.624744,-1,-1.0
1,19:22:28.239117,19:23:52.704999,-1,-1.0
1,19:22:28.239117,19:23:52.789775,-1,-1.0
1,19:22:28.239117,19:23:52.878280,-1,-1.0
1,19:22:28.239117,19:23:52.955969,-1,-1.0
1,19:22:28.239117,19:23:53.038770,-1,-1.0
1,19:22:28.239117,19:23:53.202176,1,-1.0
1,19:22:28.239117,19:23:55.461365,1,-1.0
1,19:22:28.239117,19:23:55.549980,1,-1.0
1,19:22:28.239117,19:23:55.633903,1,-1.0
1,19:22:28.239117,19:23:57.861968,-1,-1.0
1,19:22:28.239117,19:23:57.956144,-1,-1.0
1,19:22:28.239117,19:23:58.035231,-1,-1.0
1,19:22:28.239117,19:23:58.123046,-1,-1.0
1,19:22:28.239117,19:23:58.207255,-1,-1.0
1,19:22:28.239117,19:23:58.290864,-1,-1.0
1,19:22:28.239117,19:24:01.054398,-1,-1.0
1,19:22:28.239117,19:24:01.243929,-1,-1.0
1,19:22:28.239117,19:24:01.322543,1,-1.0
1,19:22:28.239117,19:24:01.404855,1,-1.0
1,19:22:28.239117,19:24:01.482046,1,-1.0
1,19:22:28.239117,19:24:01.565703,1,-1.0
1,19:22:28.239117,19:24:01.687597,-1,-1.0
1,19:22:28.239117,19:24:01.765716,-1,-1.0
1,19:22:28.239117,19:24:03.987504,-1,-1.0
1,19:22:28.239117,19:24:04.076952,-1,-1.0
1,19:22:28.239117,19:24:04.155873,-1,-1.0
1,19:22:28.239117,19:24:04.235148,-1,-1.0
1,19:22:28.239117,19:24:04.319408,-1,-1.0
1,19:22:28.239117,19:24:08.529452,1,-1.0
1,19:22:28.239117,19:24:08.604048,1,-1.0
1,19:22:28.239117,19:24:08.684152,1,-1.0
1,19:22:28.239117,19:24:08.764267,1,-1.0
1,19:22:28.239117,19:24:08.847287,1,-1.0
1,19:22:28.239117,19:24:09.966577,-1,-1.0
1,19:22:28.239117,19:24:10.153148,1,-1.0
1,19:22:28.239117,19:24:10.225374,1,-1.0
1,19:22:28.239117,19:24:10.313203,1,-1.0
1,19:22:28.239117,19:24:10.392534,1,-1.0
1,19:22:28.239117,19:24:12.791230,-1,-1.0
1,19:22:28.239117,19:24:12.869351,-1,-1.0
1,19:22:28.239117,19:24:12.950721,-1,-1.0
1,19:22:28.239117,19:24:13.037376,-1,-1.0
1,19:22:28.239117,19:24:13.123510,-1,-1.0
1,19:22:28.239117,19:24:13.207485,-1,-1.0
1,19:22:28.239117,19:24:16.030784,1,-1.0
1,19:22:28.239117,19:24:16.108788,1,-1.0
1,19:22:28.239117,19:24:16.203239,1,-1.0
1,19:22:28.239117,19:24:16.283489,1,-1.0
1,19:22:28.239117,19:24:16.363785,1,-1.0
1,19:22:28.239117,19:24:16.450819,1,-1.0
1,19:22:28.239117,19:24:16.536322,-1,-1.0
1,19:22:28.239117,19:24:16.613114,-1,-1.0
1,19:22:28.239117,19:24:18.991187,-1,-1.0
1,19:22:28.239117,19:24:19.236310,-1,-1.0
2,19:24:24.521980,19:24:30.745303,1,-1.0
2,19:24:24.521980,19:24:30.832881,1,-1.0
2,19:24:24.521980,19:24:30.916797,1,-1.0
2,19:24:24.521980,19:24:30.997042,1,-1.0
2,19:24:24.521980,19:24:31.073428,-1,-1.0
2,19:24:24.521980,19:24:31.153533,-1,-1.0
2,19:24:24.521980,19:24:31.239902,-1,-1.0
2,19:24:24.521980,19:24:32.421395,-1,-1.0
2,19:24:24.521980,19:24:32.518746,-1,-1.0
2,19:24:24.521980,19:24:32.598342,-1,-1.0
2,19:24:24.521980,19:24:32.679684,-1,-1.0
2,19:24:24.521980,19:24:32.771746,-1,-1.0
2,19:24:24.521980,19:24:33.907354,1,-1.0
2,19:24:24.521980,19:24:34.020657,1,-1.0
2,19:24:24.521980,19:24:34.094219,1,-1.0
2,19:24:24.521980,19:24:34.187150,-1,-1.0
2,19:24:24.521980,19:24:35.466071,-1,-1.0
2,19:24:24.521980,19:24:35.559165,-1,-1.0
2,19:24:24.521980,19:24:35.643130,-1,-1.0
2,19:24:24.521980,19:24:36.938446,-1,-1.0
2,19:24:24.521980,19:24:37.025060,1,-1.0
2,19:24:24.521980,19:24:37.105196,1,-1.0
2,19:24:24.521980,19:24:37.192530,1,-1.0
2,19:24:24.521980,19:24:37.269725,-1,-1.0
2,19:24:24.521980,19:24:37.357222,-1,-1.0
2,19:24:24.521980,19:24:37.439085,1,-1.0
2,19:24:24.521980,19:24:37.504262,-1,-1.0
2,19:24:24.521980,19:24:37.591713,-1,-1.0
2,19:24:24.521980,19:24:37.977156,-1,-1.0
2,19:24:24.521980,19:24:38.139015,-1,-1.0
2,19:24:24.521980,19:24:38.266191,-1,-1.0
2,19:24:24.521980,19:24:38.354396,-1,-1.0
2,19:24:24.521980,19:24:38.436891,-1,-1.0
2,19:24:24.521980,19:24:39.867605,1,-1.0
2,19:24:24.521980,19:24:39.950578,1,-1.0
2,19:24:24.521980,19:24:40.028084,1,-1.0
2,19:24:24.521980,19:24:40.104724,1,-1.0
2,19:24:24.521980,19:24:40.196355,1,-1.0
2,19:24:24.521980,19:24:40.276227,-1,-1.0
2,19:24:24.521980,19:24:43.150646,1,-1.0
2,19:24:24.521980,19:24:43.227866,-1,-1.0
2,19:24:24.521980,19:24:43.321884,-1,-1.0
2,19:24:24.521980,19:24:43.384210,1,-1.0
2,19:24:24.521980,19:24:43.471740,1,-1.0
2,19:24:24.521980,19:24:43.552405,-1,-1.0
2,19:24:24.521980,19:24:43.645047,-1,-1.0
2,19:24:24.521980,19:24:43.730531,1,-1.0
2,19:24:24.521980,19:24:43.808104,-1,-1.0
2,19:24:24.521980,19:24:43.888722,-1,-1.0
2,19:24:24.521980,19:24:47.657895,1,-1.0
2,19:24:24.521980,19:24:47.741763,1,-1.0
2,19:24:24.521980,19:24:47.822670,1,-1.0
2,19:24:24.521980,19:24:47.908397,1,-1.0
2,19:24:24.521980,19:24:47.992708,1,-1.0
2,19:24:24.521980,19:24:48.078704,1,-1.0
2,19:24:24.521980,19:24:49.274974,-1,-1.0
2,19:24:24.521980,19:24:49.359861,-1,-1.0
2,19:24:24.521980,19:24:49.438762,-1,-1.0
2,19:24:24.521980,19:24:49.525010,-1,-1.0
2,19:24:24.521980,19:24:49.604955,-1,-1.0
2,19:24:24.521980,19:24:49.693858,-1,-1.0
2,19:24:24.521980,19:24:49.777324,1,-1.0
2,19:24:24.521980,19:24:52.394063,-1,-1.0
2,19:24:24.521980,19:24:52.469023,-1,-1.0
2,19:24:24.521980,19:24:52.569055,-1,-1.0
2,19:24:24.521980,19:24:52.640705,-1,-1.0
2,19:24:24.521980,19:24:52.724011,-1,-1.0
2,19:24:24.521980,19:24:52.795881,-1,-1.0
2,19:24:24.521980,19:24:52.860597,-1,-1.0
2,19:24:24.521980,19:24:52.934021,-1,-1.0
2,19:24:24.521980,19:24:53.026316,-1,-1.0
2,19:24:24.521980,19:24:57.245244,1,-1.0
2,19:24:24.521980,19:24:57.323865,1,-1.0
2,19:24:24.521980,19:24:57.405463,1,-1.0
2,19:24:24.521980,19:24:57.488599,1,-1.0
2,19:24:24.521980,19:24:57.569895,1,-1.0
2,19:24:24.521980,19:24:57.651698,-1,-1.0
2,19:24:24.521980,19:24:59.727676,1,-1.0
2,19:24:24.521980,19:24:59.806061,1,-1.0
2,19:24:24.521980,19:24:59.896190,1,-1.0
2,19:24:24.521980,19:24:59.968650,1,-1.0
2,19:24:24.521980,19:25:00.058188,1,-1.0
2,19:24:24.521980,19:25:00.132977,1,-1.0
2,19:24:24.521980,19:25:01.310387,-1,-1.0
2,19:24:24.521980,19:25:01.390846,-1,-1.0
2,19:24:24.521980,19:25:01.477336,-1,-1.0
2,19:24:24.521980,19:25:01.554638,-1,-1.0
2,19:24:24.521980,19:25:01.732314,1,-1.0
2,19:24:24.521980,19:25:02.906182,1,-1.0
2,19:24:24.521980,19:25:02.995262,1,-1.0
2,19:24:24.521980,19:25:03.078893,1,-1.0
2,19:24:24.521980,19:25:03.157266,1,-1.0
2,19:24:24.521980,19:25:03.240539,1,-1.0
2,19:24:24.521980,19:25:03.329801,1,-1.0
2,19:24:24.521980,19:25:06.760687,-1,-1.0
2,19:24:24.521980,19:25:06.844621,-1,-1.0
2,19:24:24.521980,19:25:06.930527,-1,-1.0
2,19:24:24.521980,19:25:07.011261,-1,-1.0
2,19:24:24.521980,19:25:07.087144,1,-1.0
