Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,18:09:26.389486,18:10:45.015983,-1,-1.0
1,18:09:26.389486,18:10:45.115090,-1,-1.0
1,18:09:26.389486,18:10:47.318284,1,-1.0
1,18:09:26.389486,18:10:47.430369,1,-1.0
1,18:09:26.389486,18:10:50.617039,-1,-1.0
1,18:09:26.389486,18:10:50.737528,-1,-1.0
1,18:09:26.389486,18:10:53.379482,-1,-1.0
1,18:09:26.389486,18:10:53.474346,-1,-1.0
1,18:09:26.389486,18:10:53.576312,-1,-1.0
1,18:09:26.389486,18:10:53.677089,-1,-1.0
1,18:09:26.389486,18:10:54.708637,1,-1.0
1,18:09:26.389486,18:10:54.826835,1,-1.0
1,18:09:26.389486,18:10:54.936522,1,-1.0
1,18:09:26.389486,18:10:55.044375,1,-1.0
1,18:09:26.389486,18:10:57.738556,-1,-1.0
1,18:09:26.389486,18:10:57.849682,-1,-1.0
1,18:09:26.389486,18:10:57.939361,-1,-1.0
1,18:09:26.389486,18:10:58.052749,-1,-1.0
1,18:09:26.389486,18:10:58.151907,1,-1.0
1,18:09:26.389486,18:10:58.268262,1,-1.0
1,18:09:26.389486,18:11:02.602448,1,-1.0
1,18:09:26.389486,18:11:02.688205,1,-1.0
1,18:09:26.389486,18:11:02.788749,1,-1.0
1,18:09:26.389486,18:11:05.196402,1,-1.0
1,18:09:26.389486,18:11:05.297155,1,-1.0
1,18:09:26.389486,18:11:05.404872,1,-1.0
1,18:09:26.389486,18:11:05.506019,1,-1.0
1,18:09:26.389486,18:11:05.606971,1,-1.0
1,18:09:26.389486,18:11:05.689216,1,-1.0
1,18:09:26.389486,18:11:07.101261,1,-1.0
1,18:09:26.389486,18:11:07.222628,1,-1.0
1,18:09:26.389486,18:11:09.483742,1,-1.0
1,18:09:26.389486,18:11:09.588081,1,-1.0
1,18:09:26.389486,18:11:09.680487,1,-1.0
1,18:09:26.389486,18:11:09.759186,1,-1.0
1,18:09:26.389486,18:11:11.592176,1,-1.0
1,18:09:26.389486,18:11:11.693320,1,-1.0
1,18:09:26.389486,18:11:11.799326,1,-1.0
1,18:09:26.389486,18:11:11.901624,1,-1.0
1,18:09:26.389486,18:11:11.998318,1,-1.0
1,18:09:26.389486,18:11:13.165846,1,-1.0
1,18:09:26.389486,18:11:13.272403,1,-1.0
1,18:09:26.389486,18:11:13.386875,1,-1.0
1,18:09:26.389486,18:11:13.503807,1,-1.0
1,18:09:26.389486,18:11:15.654970,1,-1.0
1,18:09:26.389486,18:11:15.764498,1,-1.0
1,18:09:26.389486,18:11:15.860273,1,-1.0
1,18:09:26.389486,18:11:15.961792,1,-1.0
1,18:09:26.389486,18:11:16.077137,1,-1.0
1,18:09:26.389486,18:11:18.129454,1,-1.0
1,18:09:26.389486,18:11:18.230674,1,-1.0
1,18:09:26.389486,18:11:18.345560,1,-1.0
1,18:09:26.389486,18:11:18.452389,1,-1.0
1,18:09:26.389486,18:11:21.441491,1,-1.0
1,18:09:26.389486,18:11:21.547142,1,-1.0
1,18:09:26.389486,18:11:21.645522,1,-1.0
1,18:09:26.389486,18:11:21.750160,1,-1.0
1,18:09:26.389486,18:11:21.864728,1,-1.0
1,18:09:26.389486,18:11:23.286590,-1,-1.0
1,18:09:26.389486,18:11:25.783957,1,-1.0
1,18:09:26.389486,18:11:25.896168,1,-1.0
1,18:09:26.389486,18:11:25.989478,1,-1.0
1,18:09:26.389486,18:11:26.093450,1,-1.0
1,18:09:26.389486,18:11:26.201504,1,-1.0
1,18:09:26.389486,18:11:26.305939,1,-1.0
1,18:09:26.389486,18:11:29.442600,1,-1.0
1,18:09:26.389486,18:11:29.558349,1,-1.0
1,18:09:26.389486,18:11:48.010524,1,-1.0
1,18:09:26.389486,18:11:48.118676,1,-1.0
1,18:09:26.389486,18:11:48.219036,1,-1.0
1,18:09:26.389486,18:11:48.314407,1,-1.0
1,18:09:26.389486,18:11:48.413537,1,-1.0
1,18:09:26.389486,18:11:48.527359,1,-1.0
1,18:09:26.389486,18:11:49.928364,-1,-1.0
1,18:09:26.389486,18:11:50.027372,-1,-1.0
1,18:09:26.389486,18:11:50.125321,-1,-1.0
1,18:09:26.389486,18:11:50.236597,-1,-1.0
1,18:09:26.389486,18:11:50.339850,-1,-1.0
1,18:09:26.389486,18:11:51.536415,1,-1.0
1,18:09:26.389486,18:11:51.640459,1,-1.0
1,18:09:26.389486,18:11:51.726799,1,-1.0
1,18:09:26.389486,18:11:51.836529,1,-1.0
1,18:09:26.389486,18:11:53.396311,-1,-1.0
1,18:09:26.389486,18:11:55.490517,1,-1.0
1,18:09:26.389486,18:11:55.589595,1,-1.0
1,18:09:26.389486,18:11:55.683742,1,-1.0
1,18:09:26.389486,18:11:55.785885,1,-1.0
1,18:09:26.389486,18:12:01.081147,1,-1.0
